Policy 1,Policy 2,P1 => P2,Solve Time (ms),lg(tuple),Count Time (ms),lg(principal),lg(action),lg(resource),P2 => P1,Solve Time (ms),lg(tuple),Count Time (ms),lg(principal),lg(action),lg(resource)
/samples/s3/exp_single/s3_object_query_permissions/fix.json,/samples/mutations/s3/exp_single/s3_object_query_permissions/fix/4_.json,UNSAT,798.953,,,,,,SAT,933.751,13388327018174452503250525948428564675051436317748019522050525488718380650049520080858718771946022732785804369505246349444294378223172999690768777642326999935689100708671276289933710127007250120240117993182642902802453580373286071298336883198,26.0151,1,2,1
/samples/s3/exp_single/s3_object_query_permissions/fix.json,/samples/mutations/s3/exp_single/s3_object_query_permissions/fix/3_.json,UNSAT,783.572,,,,,,SAT,1505.54,86,46.1632,1,43,1
/samples/s3/exp_single/s3_object_query_permissions/fix.json,/samples/mutations/s3/exp_single/s3_object_query_permissions/fix/0_.json,UNSAT,762.496,,,,,,UNSAT,890.183,,,,,
/samples/s3/exp_single/s3_object_query_permissions/fix.json,/samples/mutations/s3/exp_single/s3_object_query_permissions/fix/5_.json,UNSAT,918.744,,,,,,SAT,1538.56,86,46.6818,1,43,1
/samples/s3/exp_single/s3_object_query_permissions/fix.json,/samples/mutations/s3/exp_single/s3_object_query_permissions/fix/6_.json,UNSAT,687.764,,,,,,SAT,2766.54,301237357908925181323136833839642705188657317149330439246136823496163564626114201819321172368785511487680598313868042862496623510021392493042297496952357498553004765945103716523508477857663127705402654846609465313055205558398936604212579872041,223.238,1,45,1
/samples/s3/exp_single/s3_object_query_permissions/fix.json,/samples/mutations/s3/exp_single/s3_object_query_permissions/fix/2_.json,UNSAT,669.365,,,,,,SAT,1165.52,13388327018174452503250525948428564675051436317748019522050525488718380650049520080858718771946022732785804369505246349444294378223172999690768777642326999935689100708671276289933710127007250120240117993182642902802453580373286071298336883198,25.996,1,2,1
/samples/s3/exp_single/s3_object_query_permissions/fix.json,/samples/mutations/s3/exp_single/s3_object_query_permissions/fix/1_.json,UNSAT,879.421,,,,,,UNSAT,748.536,,,,,
/samples/s3/exp_single/s3_policy_for_lambda_function/policy2.json,/samples/mutations/s3/exp_single/s3_policy_for_lambda_function/policy2/3_2.json,UNSAT,843.222,,,,,,SAT,7017.18,133276613232890694004717569738068189803259530983030308429543699066455562785059435522162831310084161939607447625044613457866611850472632778727995686212679603925914469675213717991949700499438037141707524628073,926.465,1,91,4442553804447357144871360394135670060853991746751940321559949045066888766816306689576418346899367727525910540610004058167735227115991358588286401862193405253265923323230447952698606827614888880378342461265
/samples/s3/exp_single/s3_policy_for_lambda_function/policy2.json,/samples/mutations/s3/exp_single/s3_policy_for_lambda_function/policy2/1_3.json,UNSAT,844.663,,,,,,SAT,6022.77,133276613232890694004717569738068189803259530983030308429543699066455562785059435522162831310084161939607447625044613457866611850472632778727995686212679603925914469675213717991949700499438037141707524628073,932.646,1,91,4442553804447357144871360394135670060853991746751940321559949045066888766816306689576418346899367727525910540610004058167735227115991358588286401862193405253265923323230447952698606827614888880378342461265
/samples/s3/exp_single/s3_policy_for_lambda_function/policy2.json,/samples/mutations/s3/exp_single/s3_policy_for_lambda_function/policy2/0_2.json,UNSAT,789.604,,,,,,SAT,6078.6,133276613232890694004717569738068189803259530983030308429543699066455562785059435522162831310084161939607447625044613457866611850472632778727995686212679603925914469675213717991949700499438037141707524628073,923.608,1,91,4442553804447357144871360394135670060853991746751940321559949045066888766816306689576418346899367727525910540610004058167735227115991358588286401862193405253265923323230447952698606827614888880378342461265
/samples/s3/exp_single/s3_policy_for_lambda_function/policy2.json,/samples/mutations/s3/exp_single/s3_policy_for_lambda_function/policy2/2_2.json,UNSAT,834.428,,,,,,SAT,6038.75,133276613232890694004717569738068189803259530983030308429543699066455562785059435522162831310084161939607447625044613457866611850472632778727995686212679603925914469675213717991949700499438037141707524628073,1151.44,1,91,4442553804447357144871360394135670060853991746751940321559949045066888766816306689576418346899367727525910540610004058167735227115991358588286401862193405253265923323230447952698606827614888880378342461265
/samples/s3/exp_single/s3_policy_for_lambda_function/policy2.json,/samples/mutations/s3/exp_single/s3_policy_for_lambda_function/policy2/2_1.json,UNSAT,707.668,,,,,,SAT,5957.35,133276613232890694004717569738068189803259530983030308429543699066455562785059435522162831310084161939607447625044613457866611850472632778727995686212679603925914469675213717991949700499438037141707524628073,881.128,1,91,4442553804447357144871360394135670060853991746751940321559949045066888766816306689576418346899367727525910540610004058167735227115991358588286401862193405253265923323230447952698606827614888880378342461265
/samples/s3/exp_single/s3_policy_for_lambda_function/policy2.json,/samples/mutations/s3/exp_single/s3_policy_for_lambda_function/policy2/2_0.json,UNSAT,1041.44,,,,,,SAT,6120.51,133276613232890694004717569738068189803259530983030308429543699066455562785059435522162831310084161939607447625044613457866611850472632778727995686212679603925914469675213717991949700499438037141707524628073,924.306,1,91,4442553804447357144871360394135670060853991746751940321559949045066888766816306689576418346899367727525910540610004058167735227115991358588286401862193405253265923323230447952698606827614888880378342461265
/samples/s3/exp_single/s3_policy_for_lambda_function/policy2.json,/samples/mutations/s3/exp_single/s3_policy_for_lambda_function/policy2/3_0.json,UNSAT,845.05,,,,,,SAT,6198.84,133276613232890694004717569738068189803259530983030308429543699066455562785059435522162831310084161939607447625044613457866611850472632778727995686212679603925914469675213717991949700499438037141707524628073,930.192,1,91,4442553804447357144871360394135670060853991746751940321559949045066888766816306689576418346899367727525910540610004058167735227115991358588286401862193405253265923323230447952698606827614888880378342461265
