Policy 1,Policy 2,P1 => P2,Solve Time (ms),lg(tuple),Count Time (ms),lg(principal),lg(action),lg(resource),P2 => P1,Solve Time (ms),lg(tuple),Count Time (ms),lg(principal),lg(action),lg(resource)
/samples/s3/exp_single/s3_remove_permissions_individual_files/policy2.json,/samples/mutations/s3/exp_single/s3_remove_permissions_individual_files/policy2/0_4.json,UNSAT,2082.03,,,,,,SAT,1510.35,2168.0169396894235,359.22,800.0056465631411,0.0,568.0056465631411
/samples/s3/exp_single/s3_remove_permissions_individual_files/policy2.json,/samples/mutations/s3/exp_single/s3_remove_permissions_individual_files/policy2/1_5.json,UNSAT,2421.76,,,,,,SAT,1488.33,2168.0169396894235,356.372,800.0056465631411,0.0,568.0056465631411
/samples/s3/exp_single/s3_remove_permissions_individual_files/policy2.json,/samples/mutations/s3/exp_single/s3_remove_permissions_individual_files/policy2/1_4.json,UNSAT,2265.64,,,,,,SAT,1356.83,2168.0169396894235,374.477,800.0056465631411,0.0,568.0056465631411
/samples/s3/exp_single/s3_remove_permissions_individual_files/policy2.json,/samples/mutations/s3/exp_single/s3_remove_permissions_individual_files/policy2/1_2.json,SAT,2892.59,2056.0169396894235,158.719,800.0056465631411,0.0,568.0056465631411,UNSAT,258.718,,,,,
/samples/s3/exp_single/s3_remove_permissions_individual_files/policy2.json,/samples/mutations/s3/exp_single/s3_remove_permissions_individual_files/policy2/3_6.json,SAT,2799.52,2056.0169396894235,164.34,800.0056465631411,0.0,568.0056465631411,UNSAT,270.046,,,,,
/samples/s3/exp_single/s3_remove_permissions_individual_files/policy2.json,/samples/mutations/s3/exp_single/s3_remove_permissions_individual_files/policy2/0_7.json,UNSAT,2216.71,,,,,,SAT,1462.34,2168.0169396894235,357.794,800.0056465631411,0.0,568.0056465631411
/samples/s3/exp_single/s3_remove_permissions_individual_files/policy2.json,/samples/mutations/s3/exp_single/s3_remove_permissions_individual_files/policy2/0_3.json,UNSAT,2563.93,,,,,,UNSAT,1857.76,,,,,
/samples/s3/exp_single/s3_remove_permissions_individual_files/policy2.json,/samples/mutations/s3/exp_single/s3_remove_permissions_individual_files/policy2/3_1.json,UNSAT,2458.71,,,,,,SAT,1703.09,2396.0112711553306,1981.81,800.0056465631411,0.0,696.0056465631412
/samples/s3/exp_single/s3_remove_permissions_individual_files/policy2.json,/samples/mutations/s3/exp_single/s3_remove_permissions_individual_files/policy2/1_0.json,UNSAT,2646.98,,,,,,UNSAT,2657.21,,,,,
/samples/s3/exp_single/s3_remove_permissions_individual_files/policy2.json,/samples/mutations/s3/exp_single/s3_remove_permissions_individual_files/policy2/0_6.json,SAT,2871.84,2056.0169396894235,158.293,800.0056465631411,0.0,568.0056465631411,UNSAT,347.273,,,,,
/samples/s3/exp_single/s3_remove_permissions_individual_files/policy2.json,/samples/mutations/s3/exp_single/s3_remove_permissions_individual_files/policy2/0_0.json,UNSAT,2658.27,,,,,,UNSAT,2466.51,,,,,
/samples/s3/exp_single/s3_remove_permissions_individual_files/policy1.json,/samples/mutations/s3/exp_single/s3_remove_permissions_individual_files/policy1/3_2.json,UNSAT,331.37,,,,,,UNSAT,253.693,,,,,
/samples/s3/exp_single/s3_remove_permissions_individual_files/policy1.json,/samples/mutations/s3/exp_single/s3_remove_permissions_individual_files/policy1/1_3.json,UNSAT,335.348,,,,,,SAT,566.777,1368.0112931262822,15.4756,800.0056465631411,0.0,568.0056465631411
/samples/s3/exp_single/s3_remove_permissions_individual_files/policy1.json,/samples/mutations/s3/exp_single/s3_remove_permissions_individual_files/policy1/0_2.json,UNSAT,330.958,,,,,,UNSAT,225.345,,,,,
/samples/s3/exp_single/s3_remove_permissions_individual_files/policy1.json,/samples/mutations/s3/exp_single/s3_remove_permissions_individual_files/policy1/2_2.json,UNSAT,326.277,,,,,,UNSAT,252.48,,,,,
/samples/s3/exp_single/s3_remove_permissions_individual_files/policy1.json,/samples/mutations/s3/exp_single/s3_remove_permissions_individual_files/policy1/2_1.json,UNSAT,335.32,,,,,,SAT,432.864,1496.0112931262822,8.62204,800.0056465631411,0.0,696.0056465631412
